ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
669a19d8877d3f0657d379401700cae763b71c21a5ceb80405e63107f329b806,https://www.snap.com/political-ads/asset/8540aadafea4510a8310478d0f706af2524d3b1fca26a8468aecea618f5ec7f1?mediaType=mp4,GBP,9,1038,2025/03/21 17:44:55Z,,Human Appeal  Arabic,GB,,HUMAN APPEAL,,,,,,24+,united arab emirates,,,,,,,,,,,,,,IOS,,ar,,,,web_view_url:https://humanappeal.me/%D8%AA%D8%A8%D8%B1%D8%B9-%D8%A7%D9%84%D8%A2%D9%86/%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B4%D8%AA%D8%A7%D8%A1/%D8%B4%D8%AA%D8%A7%D8%A1-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86?utm_source=Snapchat&utm_medium=Paid
81fc3085e65fb4d6752631398e980869747df6bc9094a77a4d076b0fe85d4c07,https://www.snap.com/political-ads/asset/7572d6a19a8ece33a8fb8cfe130c5795cb425fa3e0d1453f03a4fd8d489ecfe9?mediaType=png,USD,0,7,2026/07/01 21:30:48Z,2026/08/01 06:59:00Z,TRAFFIK,"8821 Research Drive,Irinve,92618,US",,Turning Point USA,,,,,,18-22,united states,,,,,"latitude 39.164579;longitude -119.766995;radius 20.0,latitude 38.955438;longitude -119.766939;radius 20.0,latitude 39.607711;longitude -119.253643;radius 20.0,latitude 39.525781;longitude -119.812917;radius 20.0,latitude 40.832643;longitude -115.763154;radius 20.0",,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://tpusa.com/vote/?utm_source=snapchat&utm_medium=social&utm_campaign=get_out_the_vote_nv&utm_content=static
aa05c7e029bf2d1c71c0a3ece798b13dc8cf5f142fddac0c6a1b23cc8b341f18,https://www.snap.com/political-ads/asset/fa4be37cebb5181a105881554cc8d2f5aa8d97b0f004ba599886ed86f2a32814?mediaType=mp4,USD,0,95,2026/02/02 08:00:00Z,,"Human Appeal USA ","26050 Acero Suite 415 ,Mission Viejo ,92691,US",,Human Appeal INC,,,,,,26+,united states,,,,,,,,,,,,,,IOS,,,,,,web_view_url:https://humanappealusa.org/donate/projects/ramadan/sudan-ramadan-food-parcels?utm_source=snapchat&utm_medium=Paid
6f4fb5827b78a1d93f7c730e1632c84ea0e9840dc91aa982cac2c834d5f27b49,https://www.snap.com/political-ads/asset/dd275e313dc61ee7490c4ce2ea8b463a310cc13a96a6bdcef25bf03fe482a8cb?mediaType=mp4,GBP,1,702,2026/02/02 00:50:11Z,,Human Appeal  Arabic,GB,,HUMAN APPEAL,,,,,,25-54,qatar,,,,,,,,,,,,,,IOS,,ar,,,,web_view_url:https://humanappeal.me/%D8%AA%D8%A8%D8%B1%D8%B9-%D8%A7%D9%84%D8%A2%D9%86/%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9/%D8%B1%D8%B9%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D9%88%D9%83%D9%81%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D8%A3%D9%8A%D8%AA%D8%A7%D9%85/%D8%AD%D9%85%D9%84%D8%A9-%D8%AC%D9%88%D8%A7%D8%B1?utm_source=Snapchat&utm_medium=Paid
2cfec8e515935a692c061ee0b3247f6d0912b0868ffbac879845ea43f1629789,https://www.snap.com/political-ads/asset/121441b2d81761fdaa546af2f0f5bb532881506dc9320f375472b99883e0affc?mediaType=mp4,USD,88,17611,2026/06/03 07:01:00Z,2026/06/24 03:00:59Z,"Mission Media, LLC","616 Water St, Suite 225,Baltimore,21202,US",,MD State Board of Elections,,,,,,18-44,united states,,,,,,,,,"21502,21532,21562,21539,21555,21545,21557,21530,21521,21529,21766,21540,21503,21501,21505,21504,21528,21524,21542,21543,21556,21560,21157,21784,21771,21158,21074,21787,21797,21048,21102,21104,21776,21791,21757,21155,21088,21740,21742,21713,21783,21795,21722,21758,21750,21782,21756,21733,21779,21746,21711,21719,21767,21715,21720,21721,21734,21741,21747,21749,21781,21702,21701,21703,21704,21769,21774,21788,21793,21754,21755,21727,21716,21773,21770,21710,20842,21798,21780,21790,21778,21777,21714,21718,21709,21705,21717,21759,21762,21775,21550,21536,21561,21520,21531,21541,21538,21523,21522",,,,,,Provided by Advertiser,en,,,,
31298624b1fe0bad633f73a97b80a35cafe14139844ddf15dc3d1b2e7b95ce16,https://www.snap.com/political-ads/asset/f753d49f98d1196fb357108bb2caf5f0444d821b495eaccda87207fb09470e87?mediaType=mp4,GBP,6,1930,2026/02/02 00:50:11Z,,Human Appeal  Arabic,GB,,HUMAN APPEAL,,,,,,25-54,united arab emirates,,,,,,,,,,,,,,IOS,,ar,,,,web_view_url:https://humanappeal.me/%D8%AA%D8%A8%D8%B1%D8%B9-%D8%A7%D9%84%D8%A2%D9%86/%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9/%D8%B1%D9%85%D8%B6%D8%A7%D9%86/%D8%B7%D8%B1%D9%88%D8%AF-%D8%B1%D9%85%D8%B6%D8%A7%D9%86%D9%8A%D8%A9-%D8%A3%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86?utm_source=Snapchat&utm_medium=Paid
5609f1c3035edb0ad22f8f1702dd371f341b325e5b931884e73896a03b310092,https://www.snap.com/political-ads/asset/1ef85007dee1e5725358939302708c55b80ae45459906e0530f9c99c350bcbeb?mediaType=mp4,USD,62,14650,2026/01/03 04:13:14Z,2026/03/01 04:59:00Z,The New Media Firm,"1730 Rhode Island Ave, NW Ste 213,Washington,20036,US",,New Jersey Education Association,,,,,,18+,united states,New Jersey,,,,,,,,,,,,,,,,,,,web_view_url:https://njeapride.org/hope/
4f570b766c18bbfc0e68ca73959db66e47225757b7d062eee009d1b0cd9d31e3,https://www.snap.com/political-ads/asset/6dd3ecd99fc62a374f0879c39d7df575cebf441b32ac8446655d5797146a0a98?mediaType=mp4,GBP,6,12728,2026/02/06 09:10:38Z,,Human Appeal  Arabic,GB,,HUMAN APPEAL,,,,,,26+,qatar,,,,,,,,,,,,,,IOS,,ar,,,,
c8cfb4338cbac77c346abd9c03cd007f191895d79dde2b59d91bbf6857e400d7,https://www.snap.com/political-ads/asset/4770747494e6e4fee6e3c693fe8396dc2176785ad4f2e1198228fd719a357178?mediaType=mp4,USD,3,131,2026/02/18 22:39:21Z,,"Human Appeal USA ","26050 Acero Suite 415 ,Mission Viejo ,92691,US",,Human Appeal INC,,,,,,26+,united states,,,,,,,,,,,,,,IOS,,"ar,en",,,,web_view_url:https://humanappealusa.org/donate/projects/mosques/mosques-fund?utm_source=snapchat&utm_medium=Paid
51c873b3be6c415fb41cd6c7c5418386f219b3eacafac13eabf0f88d47335948,https://www.snap.com/political-ads/asset/02cd2ae3a2383fd3eb5ab415509bd5cdc9ca79ba2bfba94d1cb1c76f78d51568?mediaType=mp4,GBP,1,584,2026/03/20 05:37:36Z,,Human Appeal  Arabic,GB,,HUMAN APPEAL,,,,,,25+,qatar,,,,,,,,,,,,,,IOS,,ar,,,,web_view_url:https://humanappeal.me/%D8%AA%D8%A8%D8%B1%D8%B9-%D8%A7%D9%84%D8%A2%D9%86/%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9/%D8%A8%D8%A7%D9%82%D8%A7%D8%AA-%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86/%D8%A8%D8%A7%D9%82%D8%A9-%D8%A7%D9%84%D8%A5%D8%AD%D8%B3%D8%A7%D9%86-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86?utm_source=Snapchat&utm_medium=Paid
b861354363fe96089066310e1224f7b4978f718767ef1751c3b1dfda6c4e0047,https://www.snap.com/political-ads/asset/8436dc82d1c448f9b2ef4e094a281278cdecec44a3de152cc8cc8a0e05d51089?mediaType=png,USD,83,18628,2026/03/01 16:00:31Z,2026/08/01 05:45:00Z,LumenAd,US,,Parkridge Pregnancy Medical Clin,,,,,FEMALE,18-35,united states,,,,,,,Lubbock,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.parkridge.org/services?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=stdtesting_prospecting&utm_id=primitive&utm_content=freestdtesting
469eafc9415de117d73c351873a64957d293ecb286c698a3f55079f7ca5bd54d,https://www.snap.com/political-ads/asset/db5a4dd32369fc7db343cdca8ea78ff34fab4c93267268fc0d86ed746927ca5a?mediaType=mp4,USD,24,1266,2026/05/01 04:00:00Z,2026/07/01 03:59:59Z,The New Media Firm,"1730 Rhode Island Ave, NW Ste 213,Washington,20036,US",,New Jersey Education Association,,,,,,18+,united states,New Jersey,,,,,,,,,,,,,,,,,,,web_view_url:https://njeapride.org/studentsafety/
b17ad8a82f320762797e325ca81e63ea1a13601d0be3cfb3cecc9937c0cc0a91,https://www.snap.com/political-ads/asset/e1e45af9fcc67e5fd722afa18cc111c0230b8033fec30364d033e33f804d8a85?mediaType=mp4,USD,0,40,2025/04/08 00:01:54Z,,"Human Appeal USA ","26050 Acero Suite 415 ,Mission Viejo ,92691,US",,Human Appeal INC,,,,,,24+,united states,,California,,,,,,,,,,,,IOS,,"en,ar",,,,web_view_url:https://humanappealusa.org/donate/projects/water-sanitation/clean-water-for-sudan?utm_source=snapchat&utm_medium=Paid
c3356e831e4e2b4f74094cc5f9649d8d4714fecb0b2add30424a292840c733ea,https://www.snap.com/political-ads/asset/e1eecd067c875ab14e65a25162476680250b69747d083aa0b016d35b1437fee9?mediaType=png,USD,68,4207,2026/01/16 09:03:53Z,,Mercy USA,US,,Mercy-USA,,,,,,18+,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://mercyusa.org/Pre-Ramadan-General?utm_source=snapchat&adid={{ad.id}}
e6f367f4e7f4932db80d03898aa6ca792e6ba55a5f67eb3dd5e7cc890889a740,https://www.snap.com/political-ads/asset/a36dcc9692dcb0cbafe6690ec33ca18f8de3fffc62cccf18d542b08adfb9091f?mediaType=png,USD,941,111094,2026/05/11 14:24:48Z,,The Daily Wire LLC,"1821 12th Avenue South, Suite 460,Nashville,37203,US",,The Daily Wire LLC,,,,,MALE,25+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://get.dailywire.com/real-history/?utm_campaign=realhistory&utm_medium=paid&utm_source=snapchat&utm_content=creative05233_subscriptions
e888e551cd3865965f22c646f7845fc3f8f15e3704fef4f973711e2a88424fca,https://www.snap.com/political-ads/asset/2d326015a78aa238afb6eaeb4347b0c317e2ea3cf109352fac847d252102f709?mediaType=mp4,USD,5,292,2026/04/30 21:02:45Z,,"Human Appeal USA ","26050 Acero Suite 415 ,Mission Viejo ,92691,US",,Human Appeal INC,,,,,,26-50,united states,,,,,,,,,,,,,,IOS,,"en,ar",,,,web_view_url:https://humanappealusa.org/donate/projects/emergencies/sudan-hope-bundle?utm_source=snapchat&utm_medium=Paid
a5c9c80e1a1f7ae2e5dc7b5f21cb6567e1344e2fd29749f8b15137f829a5ec18,https://www.snap.com/political-ads/asset/3dc674c6aa70c4106d014237ffad0099f37b0e24154073afddec3dad2942cd20?mediaType=mp4,AUD,411,82731,2026/02/19 16:00:00Z,2026/03/21 06:00:00Z,GetUp,AU,,GetUp!,,,,,FEMALE,18-34,australia,South Australia,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.getup.org.au/campaigns/sa-election-2026/vote-for-a-progressive-upper-house/south-australia-march-2026
522d19713a4e0d0964c2d687193d39b73916fb58a4152bb7ba8a50ee2694af4d,https://www.snap.com/political-ads/asset/25a70014ce0a3a8e1428da66418b944c2316617568ab0a7a1e9cbc5ff5566be7?mediaType=mp4,GBP,2,424,2026/03/20 05:37:36Z,,Human Appeal  Arabic,GB,,HUMAN APPEAL,,,,,,25+,qatar,,,,,,,,,,,,,,IOS,,ar,,,,web_view_url:https://humanappeal.me/%D8%AA%D8%A8%D8%B1%D8%B9-%D8%A7%D9%84%D8%A2%D9%86/%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%88%D8%A7%D9%84%D8%B7%D8%A8/%D8%B5%D9%86%D8%AF%D9%88%D9%82-%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89-%D8%A7%D9%84%D8%A5%D9%8A%D9%85%D8%A7%D9%86?utm_source=Snapchat&utm_medium=Paid
a44fbc7bef3e14ce560ab18e49bf9f26f885f4fc90ccbf0ea7c192bcf3caf630,https://www.snap.com/political-ads/asset/438facd6389cd05265905734c62692ed4c0a87a24fdd73e058dfa5a57ebdb068?mediaType=mp4,GBP,54,10686,2026/03/08 09:40:08Z,,One Ummah Charity,GB,,One Ummah Charity,,,,,,22+,united kingdom,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://oneummah.org.uk/donate?utm_source=Paid+Social&utm_medium=pinterest
78b25c0e80bf812e1985978b8e2d05e6c7cadfb8eb5251f51dfce6206ab8492a,https://www.snap.com/political-ads/asset/b7b06a147b023c7b3bee51033d6ff480f66082a0078ea3deac4bdbe9850d2b94?mediaType=mp4,USD,0,207,2026/05/09 06:59:31Z,,"Human Appeal USA ","26050 Acero Suite 415 ,Mission Viejo ,92691,US",,Human Appeal INC,,,,,,26+,united states,,,,,,,,,,,,,,IOS,,"en,ar",,,,
59c040c93a36e1beeda6d2ec65aee45d76ebef19306c8a0d979ced6dbebb352a,https://www.snap.com/political-ads/asset/44c08cad4c9b279b92826b91629b372c7988e1466c432ea938e3a89de1a38fa6?mediaType=png,USD,1360,104937,2026/04/10 14:00:55Z,2026/05/05 04:59:55Z,The Daily Wire LLC,"1821 12th Avenue South, Suite 460,Nashville,37203,US",,The Daily Wire LLC,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://get.dailywire.com/real-history/?utm_campaign=realhistory&utm_medium=paid&utm_source=snapchat&utm_content=creative05035_subscriptions
